iter,loss,rmse
401,2.8810,0.7060
402,2.8794,0.7005
403,2.8778,0.7130
404,2.8761,0.7029
405,2.8745,0.7120
406,2.8729,0.7016
407,2.8712,0.7061
408,2.8696,0.7032
409,2.8680,0.7028
410,2.8664,0.6995
411,2.8648,0.7077
412,2.8632,0.7088
413,2.8616,0.7015
414,2.8601,0.6996
415,2.8585,0.6987
416,2.8569,0.7111
417,2.8554,0.7048
418,2.8538,0.7047
419,2.8523,0.7078
420,2.8507,0.7066
421,2.8492,0.7131
422,2.8477,0.7069
423,2.8462,0.7146
424,2.8447,0.7019
425,2.8432,0.6986
426,2.8417,0.7079
427,2.8403,0.7092
428,2.8388,0.7050
429,2.8373,0.7074
430,2.8359,0.7031
431,2.8344,0.6997
432,2.8330,0.7010
433,2.8315,0.7053
434,2.8301,0.7045
435,2.8287,0.6988
436,2.8273,0.7015
437,2.8258,0.6962
438,2.8244,0.7021
439,2.8230,0.7018
440,2.8216,0.6990
441,2.8202,0.7004
442,2.8188,0.7110
443,2.8174,0.7032
444,2.8160,0.7022
445,2.8146,0.6926
446,2.8133,0.7072
447,2.8119,0.6970
448,2.8106,0.7019
449,2.8092,0.7035
450,2.8078,0.6885
451,2.8065,0.6980
452,2.8052,0.7036
453,2.8038,0.7027
454,2.8025,0.6980
455,2.8012,0.7005
456,2.7999,0.7044
