iter,loss,rmse
599,-80.3769,0.9068
600,-80.3446,0.9118
601,-80.3085,0.9078
602,-80.2714,0.8959
603,-80.2340,0.9064
604,-80.1968,0.9075
605,-80.1602,0.9119
606,-80.1243,0.9166
607,-80.0915,0.9046
608,-80.0545,0.8917
609,-80.0184,0.9173
610,-79.9819,0.9189
611,-79.9455,0.8934
612,-79.9097,0.8981
613,-79.8736,0.9007
614,-79.8448,0.9017
615,-79.8107,0.8919
616,-79.7756,0.8927
617,-79.7403,0.8955
618,-79.7059,0.8992
619,-79.6720,0.9030
620,-79.6387,0.9015
621,-79.6036,0.9003
622,-79.5685,0.9096
