iter,loss,rmse
433,1.2227,0.7493
434,1.2225,0.7503
435,1.2224,0.7494
436,1.2222,0.7504
437,1.2220,0.7508
438,1.2219,0.7507
439,1.2217,0.7532
440,1.2215,0.7552
441,1.2214,0.7563
442,1.2213,0.7646
443,1.2211,0.7589
444,1.2209,0.7485
445,1.2208,0.7465
446,1.2206,0.7452
447,1.2205,0.7519
448,1.2203,0.7473
449,1.2201,0.7440
450,1.2200,0.7585
451,1.2198,0.7607
452,1.2197,0.7677
453,1.2196,0.7579
454,1.2194,0.7507
455,1.2193,0.7524
456,1.2191,0.7451
457,1.2190,0.7440
458,1.2188,0.7529
459,1.2187,0.7610
460,1.2185,0.7579
461,1.2184,0.7527
462,1.2182,0.7445
463,1.2181,0.7448
464,1.2179,0.7519
465,1.2178,0.7589
466,1.2177,0.7475
467,1.2175,0.7512
468,1.2174,0.7478
469,1.2172,0.7507
470,1.2171,0.7556
471,1.2170,0.7576
472,1.2168,0.7515
473,1.2167,0.7389
474,1.2165,0.7505
475,1.2164,0.7489
476,1.2163,0.7469
477,1.2161,0.7569
478,1.2160,0.7547
479,1.2159,0.7487
480,1.2157,0.7449
481,1.2156,0.7489
482,1.2154,0.7558
483,1.2153,0.7698
484,1.2152,0.7506
485,1.2151,0.7472
486,1.2149,0.7497
487,1.2148,0.7454
488,1.2146,0.7445
489,1.2145,0.7396
490,1.2143,0.7462
491,1.2142,0.7528
492,1.2141,0.7466
493,1.2139,0.7458
494,1.2138,0.7485
495,1.2137,0.7510
496,1.2135,0.7478
497,1.2134,0.7512
498,1.2133,0.7420
499,1.2131,0.7502
500,1.2130,0.7416
501,1.2129,0.7514
502,1.2127,0.7450
503,1.2126,0.7417
504,1.2125,0.7370
505,1.2123,0.7487
506,1.2122,0.7419
507,1.2121,0.7407
508,1.2119,0.7431
509,1.2118,0.7443
510,1.2117,0.7475
511,1.2115,0.7518
512,1.2114,0.7466
513,1.2113,0.7436
514,1.2111,0.7366
515,1.2110,0.7430
516,1.2109,0.7328
