iter,loss,rmse
406,2.8608,0.6813
407,2.8592,0.6908
408,2.8575,0.6887
409,2.8558,0.6884
410,2.8542,0.6835
411,2.8525,0.6897
412,2.8509,0.6936
413,2.8493,0.6890
414,2.8476,0.6842
415,2.8460,0.6817
416,2.8444,0.6950
417,2.8428,0.6885
418,2.8412,0.6907
419,2.8396,0.6921
420,2.8380,0.6926
421,2.8365,0.6948
422,2.8349,0.6917
423,2.8334,0.6980
424,2.8318,0.6849
425,2.8302,0.6815
426,2.8287,0.6932
427,2.8272,0.6914
428,2.8257,0.6881
429,2.8241,0.6908
430,2.8227,0.6865
431,2.8211,0.6838
432,2.8196,0.6861
433,2.8182,0.6904
434,2.8167,0.6879
435,2.8152,0.6827
436,2.8138,0.6868
437,2.8123,0.6824
438,2.8108,0.6852
439,2.8094,0.6894
440,2.8079,0.6863
441,2.8065,0.6858
442,2.8051,0.6928
443,2.8036,0.6870
444,2.8022,0.6855
445,2.8007,0.6757
446,2.7993,0.6934
447,2.7979,0.6801
448,2.7965,0.6858
449,2.7951,0.6860
450,2.7937,0.6741
451,2.7923,0.6823
452,2.7909,0.6850
453,2.7896,0.6856
454,2.7882,0.6811
455,2.7868,0.6797
456,2.7854,0.6861
457,2.7841,0.6912
458,2.7827,0.6721
459,2.7814,0.6859
460,2.7800,0.6915
461,2.7787,0.6892
462,2.7774,0.6857
463,2.7761,0.6903
464,2.7747,0.6842
465,2.7734,0.6851
466,2.7722,0.6844
467,2.7708,0.6735
468,2.7695,0.6838
469,2.7682,0.6807
470,2.7670,0.6874
471,2.7657,0.6798
472,2.7644,0.6774
473,2.7631,0.6899
474,2.7619,0.6782
475,2.7606,0.6911
476,2.7594,0.6904
477,2.7582,0.6967
478,2.7569,0.6868
479,2.7557,0.6763
480,2.7544,0.6859
481,2.7532,0.6784
482,2.7520,0.6837
483,2.7508,0.6807
484,2.7496,0.6822
485,2.7483,0.6766
486,2.7471,0.6744
487,2.7459,0.6744
488,2.7446,0.6736
489,2.7434,0.6818
490,2.7422,0.6842
491,2.7411,0.6808
492,2.7399,0.6906
493,2.7387,0.6844
494,2.7376,0.6853
