iter,loss,rmse
363,2.9377,0.7095
364,2.9358,0.7117
365,2.9339,0.7130
366,2.9320,0.7183
367,2.9300,0.7109
368,2.9281,0.7096
369,2.9262,0.7117
370,2.9243,0.7184
371,2.9225,0.7086
372,2.9206,0.7063
373,2.9187,0.7126
374,2.9168,0.7092
375,2.9150,0.7122
376,2.9131,0.7124
377,2.9113,0.7087
378,2.9095,0.7149
379,2.9077,0.7039
380,2.9059,0.7190
381,2.9040,0.7027
382,2.9023,0.7157
383,2.9005,0.7108
384,2.8987,0.7049
385,2.8970,0.7045
386,2.8952,0.7186
387,2.8934,0.7079
388,2.8917,0.7114
389,2.8900,0.7234
390,2.8883,0.7186
391,2.8866,0.7066
392,2.8849,0.7239
393,2.8832,0.7140
394,2.8816,0.7131
395,2.8800,0.7287
396,2.8783,0.7090
397,2.8767,0.7089
398,2.8751,0.7224
399,2.8734,0.7089
400,2.8718,0.7102
401,2.8702,0.7138
402,2.8685,0.7077
403,2.8669,0.7139
404,2.8653,0.7173
405,2.8638,0.7144
406,2.8622,0.7056
407,2.8606,0.7115
408,2.8590,0.7065
409,2.8574,0.7042
410,2.8559,0.7043
411,2.8543,0.7209
412,2.8528,0.7127
413,2.8513,0.7062
414,2.8498,0.7104
415,2.8482,0.7040
416,2.8467,0.7193
417,2.8452,0.7097
418,2.8437,0.7071
419,2.8422,0.7094
420,2.8407,0.7108
421,2.8392,0.7132
422,2.8378,0.7108
423,2.8363,0.7179
424,2.8348,0.7053
425,2.8333,0.7021
426,2.8319,0.7079
427,2.8304,0.7068
428,2.8290,0.7082
429,2.8276,0.7067
430,2.8262,0.7089
