iter,loss,rmse
416,2.8552,0.7121
417,2.8537,0.7022
418,2.8521,0.7028
419,2.8505,0.7043
420,2.8490,0.7041
421,2.8475,0.7101
422,2.8460,0.7064
423,2.8444,0.7107
424,2.8429,0.6984
425,2.8414,0.6937
426,2.8399,0.7063
427,2.8384,0.7053
428,2.8369,0.7019
429,2.8354,0.7009
430,2.8339,0.6971
431,2.8325,0.6955
432,2.8310,0.6983
433,2.8296,0.7037
434,2.8281,0.7023
435,2.8267,0.6965
436,2.8252,0.6984
437,2.8238,0.6937
438,2.8223,0.6962
439,2.8209,0.6992
440,2.8195,0.6976
441,2.8181,0.6972
442,2.8167,0.7041
443,2.8153,0.6978
444,2.8139,0.6987
445,2.8125,0.6871
446,2.8111,0.7035
447,2.8097,0.6933
448,2.8083,0.6999
449,2.8070,0.6966
450,2.8056,0.6886
451,2.8042,0.6949
452,2.8029,0.6978
453,2.8015,0.6993
454,2.8002,0.6947
455,2.7988,0.6938
456,2.7975,0.6981
457,2.7962,0.7040
458,2.7948,0.6853
459,2.7935,0.6936
460,2.7922,0.7014
461,2.7908,0.7015
462,2.7895,0.6971
463,2.7882,0.6996
464,2.7869,0.6954
465,2.7856,0.6961
466,2.7844,0.6957
467,2.7831,0.6915
468,2.7818,0.6928
469,2.7805,0.6928
470,2.7793,0.6956
471,2.7780,0.6923
472,2.7768,0.6905
473,2.7755,0.7010
474,2.7743,0.6943
475,2.7731,0.7025
476,2.7719,0.6991
477,2.7707,0.7088
478,2.7695,0.7035
