iter,loss,rmse
361,2.7925,0.6888
362,2.7908,0.6868
363,2.7890,0.6800
364,2.7873,0.6828
365,2.7856,0.6779
366,2.7839,0.6770
367,2.7822,0.6783
368,2.7805,0.6726
369,2.7788,0.6734
370,2.7771,0.6749
371,2.7755,0.6738
372,2.7738,0.6769
373,2.7722,0.6678
374,2.7705,0.6737
375,2.7689,0.6748
376,2.7673,0.6808
377,2.7656,0.6687
378,2.7640,0.6691
379,2.7624,0.6704
380,2.7608,0.6652
381,2.7592,0.6717
382,2.7576,0.6668
383,2.7560,0.6715
384,2.7545,0.6712
385,2.7529,0.6760
386,2.7513,0.6705
387,2.7498,0.6702
388,2.7482,0.6716
389,2.7467,0.6758
390,2.7452,0.6794
391,2.7437,0.6674
392,2.7422,0.6720
393,2.7406,0.6698
394,2.7391,0.6700
395,2.7376,0.6758
396,2.7361,0.6677
397,2.7346,0.6698
398,2.7331,0.6718
399,2.7317,0.6716
400,2.7302,0.6631
401,2.7288,0.6713
402,2.7273,0.6726
403,2.7259,0.6641
404,2.7245,0.6711
405,2.7231,0.6826
406,2.7216,0.6705
407,2.7202,0.6609
408,2.7188,0.6732
409,2.7174,0.6639
410,2.7160,0.6695
411,2.7146,0.6787
412,2.7133,0.6764
413,2.7119,0.6766
414,2.7105,0.6665
415,2.7091,0.6667
416,2.7078,0.6761
417,2.7064,0.6682
418,2.7051,0.6654
419,2.7037,0.6684
420,2.7024,0.6716
421,2.7011,0.6755
422,2.6998,0.6624
423,2.6985,0.6752
424,2.6972,0.6717
425,2.6959,0.6688
426,2.6946,0.6735
427,2.6933,0.6666
428,2.6920,0.6734
429,2.6907,0.6660
430,2.6895,0.6680
431,2.6882,0.6785
432,2.6870,0.6733
433,2.6857,0.6685
434,2.6845,0.6677
435,2.6832,0.6683
436,2.6820,0.6782
437,2.6807,0.6620
438,2.6795,0.6701
439,2.6783,0.6708
440,2.6770,0.6615
441,2.6758,0.6685
442,2.6747,0.6749
443,2.6735,0.6688
444,2.6723,0.6705
445,2.6711,0.6693
446,2.6699,0.6713
447,2.6687,0.6646
448,2.6675,0.6658
449,2.6663,0.6603
450,2.6651,0.6693
451,2.6640,0.6677
452,2.6628,0.6575
453,2.6616,0.6624
454,2.6605,0.6718
455,2.6593,0.6639
456,2.6582,0.6575
457,2.6570,0.6607
458,2.6559,0.6668
459,2.6548,0.6667
460,2.6537,0.6686
461,2.6526,0.6730
462,2.6514,0.6705
463,2.6503,0.6713
464,2.6493,0.6682
465,2.6481,0.6676
466,2.6470,0.6630
467,2.6459,0.6702
468,2.6448,0.6707
469,2.6437,0.6678
470,2.6426,0.6589
471,2.6416,0.6707
472,2.6405,0.6719
473,2.6394,0.6636
474,2.6384,0.6672
475,2.6373,0.6614
476,2.6363,0.6761
477,2.6352,0.6577
478,2.6342,0.6625
479,2.6331,0.6756
480,2.6321,0.6684
481,2.6311,0.6591
482,2.6300,0.6671
483,2.6290,0.6643
484,2.6280,0.6623
485,2.6270,0.6735
486,2.6260,0.6656
487,2.6249,0.6637
488,2.6239,0.6560
489,2.6229,0.6585
490,2.6219,0.6673
491,2.6209,0.6665
492,2.6199,0.6570
493,2.6189,0.6696
494,2.6180,0.6629
495,2.6170,0.6757
496,2.6160,0.6631
497,2.6151,0.6693
498,2.6141,0.6644
499,2.6131,0.6530
500,2.6121,0.6648
501,2.6112,0.6650
502,2.6102,0.6640
503,2.6093,0.6724
504,2.6083,0.6513
505,2.6073,0.6583
506,2.6064,0.6627
507,2.6054,0.6620
508,2.6045,0.6581
509,2.6036,0.6618
510,2.6026,0.6587
511,2.6016,0.6543
512,2.6007,0.6699
513,2.5998,0.6664
514,2.5989,0.6514
515,2.5980,0.6596
516,2.5971,0.6664
517,2.5962,0.6692
518,2.5953,0.6625
519,2.5944,0.6670
520,2.5935,0.6691
521,2.5925,0.6525
522,2.5916,0.6576
