iter,loss,rmse
375,2.7606,0.6871
376,2.7590,0.6793
377,2.7574,0.6796
378,2.7558,0.6757
379,2.7543,0.6751
380,2.7527,0.6711
381,2.7512,0.6794
382,2.7496,0.6736
383,2.7481,0.6815
384,2.7466,0.6801
385,2.7451,0.6820
386,2.7436,0.6758
387,2.7421,0.6798
388,2.7406,0.6799
389,2.7391,0.6819
390,2.7377,0.6797
391,2.7362,0.6735
392,2.7347,0.6798
393,2.7332,0.6770
394,2.7317,0.6750
395,2.7303,0.6856
396,2.7288,0.6789
397,2.7274,0.6734
398,2.7260,0.6760
399,2.7246,0.6835
400,2.7231,0.6714
401,2.7217,0.6769
402,2.7203,0.6802
403,2.7189,0.6705
404,2.7176,0.6806
405,2.7162,0.6869
406,2.7148,0.6733
407,2.7134,0.6654
408,2.7121,0.6835
409,2.7107,0.6711
410,2.7094,0.6800
411,2.7080,0.6841
412,2.7067,0.6840
413,2.7054,0.6858
414,2.7041,0.6808
415,2.7027,0.6735
416,2.7015,0.6880
417,2.7002,0.6784
418,2.6988,0.6666
419,2.6975,0.6737
420,2.6962,0.6803
421,2.6949,0.6829
422,2.6937,0.6696
423,2.6924,0.6821
424,2.6911,0.6784
425,2.6899,0.6807
426,2.6886,0.6781
427,2.6874,0.6775
428,2.6862,0.6823
429,2.6849,0.6783
430,2.6837,0.6777
431,2.6825,0.6855
432,2.6813,0.6835
433,2.6801,0.6760
434,2.6788,0.6758
435,2.6776,0.6744
436,2.6764,0.6861
437,2.6752,0.6658
438,2.6740,0.6788
439,2.6729,0.6826
440,2.6716,0.6723
441,2.6705,0.6772
442,2.6694,0.6824
443,2.6682,0.6763
444,2.6671,0.6799
445,2.6659,0.6809
446,2.6648,0.6807
447,2.6636,0.6718
448,2.6625,0.6703
449,2.6613,0.6695
450,2.6602,0.6760
451,2.6591,0.6732
452,2.6579,0.6680
453,2.6568,0.6722
454,2.6557,0.6785
455,2.6546,0.6716
456,2.6534,0.6614
457,2.6523,0.6710
458,2.6512,0.6730
459,2.6501,0.6725
460,2.6491,0.6749
461,2.6480,0.6786
462,2.6469,0.6772
463,2.6458,0.6745
464,2.6448,0.6788
465,2.6437,0.6724
466,2.6426,0.6731
467,2.6415,0.6772
468,2.6405,0.6796
469,2.6394,0.6714
470,2.6384,0.6695
471,2.6373,0.6741
472,2.6363,0.6770
473,2.6352,0.6662
474,2.6342,0.6743
475,2.6332,0.6703
476,2.6321,0.6753
477,2.6311,0.6658
478,2.6301,0.6728
479,2.6291,0.6779
480,2.6281,0.6746
481,2.6271,0.6695
482,2.6261,0.6680
483,2.6251,0.6643
484,2.6241,0.6667
485,2.6231,0.6771
486,2.6221,0.6716
487,2.6211,0.6741
488,2.6202,0.6658
489,2.6192,0.6656
490,2.6182,0.6755
