iter,loss,rmse
450,2.6950,0.6934
451,2.6939,0.6818
452,2.6927,0.6825
453,2.6915,0.6827
454,2.6904,0.6892
455,2.6892,0.6892
456,2.6881,0.6755
457,2.6869,0.6796
458,2.6858,0.6860
459,2.6847,0.6847
460,2.6836,0.6893
461,2.6824,0.6907
462,2.6813,0.6924
463,2.6802,0.6916
464,2.6791,0.6864
465,2.6780,0.6824
466,2.6769,0.6870
467,2.6758,0.6922
468,2.6747,0.6881
469,2.6736,0.6908
470,2.6726,0.6834
471,2.6715,0.6888
472,2.6704,0.6944
473,2.6693,0.6822
474,2.6683,0.6816
475,2.6672,0.6779
476,2.6661,0.6892
477,2.6651,0.6770
478,2.6640,0.6818
479,2.6630,0.6853
480,2.6619,0.6900
481,2.6609,0.6803
482,2.6599,0.6820
483,2.6588,0.6891
484,2.6579,0.6829
485,2.6568,0.6854
