iter,loss,rmse
401,1.1655,0.6492
402,1.1652,0.6436
403,1.1650,0.6496
404,1.1647,0.6573
405,1.1644,0.6421
406,1.1641,0.6508
407,1.1638,0.6484
408,1.1636,0.6445
409,1.1633,0.6436
410,1.1630,0.6484
411,1.1627,0.6440
412,1.1624,0.6459
413,1.1622,0.6485
414,1.1619,0.6457
415,1.1616,0.6438
416,1.1613,0.6419
417,1.1611,0.6487
418,1.1608,0.6452
419,1.1605,0.6401
420,1.1603,0.6524
421,1.1600,0.6404
422,1.1598,0.6488
423,1.1595,0.6453
424,1.1592,0.6399
425,1.1590,0.6490
426,1.1587,0.6471
427,1.1584,0.6403
428,1.1582,0.6550
429,1.1580,0.6515
430,1.1577,0.6435
431,1.1575,0.6400
432,1.1572,0.6447
433,1.1570,0.6500
434,1.1567,0.6461
435,1.1565,0.6414
436,1.1562,0.6442
437,1.1560,0.6501
438,1.1557,0.6431
439,1.1555,0.6490
440,1.1552,0.6340
441,1.1550,0.6423
442,1.1547,0.6397
443,1.1545,0.6469
444,1.1542,0.6350
445,1.1540,0.6432
446,1.1537,0.6433
447,1.1535,0.6437
448,1.1532,0.6387
449,1.1530,0.6372
450,1.1527,0.6425
451,1.1525,0.6500
452,1.1523,0.6441
453,1.1520,0.6471
454,1.1518,0.6447
455,1.1516,0.6392
456,1.1513,0.6397
457,1.1511,0.6394
458,1.1509,0.6399
459,1.1506,0.6392
460,1.1504,0.6440
461,1.1502,0.6348
462,1.1500,0.6570
463,1.1497,0.6394
464,1.1495,0.6399
465,1.1493,0.6401
466,1.1490,0.6413
467,1.1488,0.6426
468,1.1486,0.6337
469,1.1484,0.6431
470,1.1481,0.6300
471,1.1479,0.6510
472,1.1477,0.6446
473,1.1475,0.6447
474,1.1473,0.6530
475,1.1471,0.6376
476,1.1469,0.6478
477,1.1467,0.6409
478,1.1464,0.6376
479,1.1462,0.6372
480,1.1460,0.6430
481,1.1458,0.6404
482,1.1456,0.6364
483,1.1454,0.6408
484,1.1451,0.6396
485,1.1449,0.6484
486,1.1447,0.6497
487,1.1445,0.6367
488,1.1443,0.6433
489,1.1441,0.6438
490,1.1439,0.6444
491,1.1437,0.6422
492,1.1435,0.6438
493,1.1433,0.6438
494,1.1431,0.6380
495,1.1429,0.6415
496,1.1427,0.6327
497,1.1425,0.6402
498,1.1423,0.6399
499,1.1421,0.6407
500,1.1419,0.6551
501,1.1417,0.6376
502,1.1415,0.6471
503,1.1413,0.6427
504,1.1411,0.6372
505,1.1409,0.6364
506,1.1407,0.6376
507,1.1405,0.6333
508,1.1403,0.6361
509,1.1401,0.6399
510,1.1400,0.6405
511,1.1398,0.6423
512,1.1396,0.6373
513,1.1394,0.6449
514,1.1392,0.6416
515,1.1390,0.6399
516,1.1388,0.6325
517,1.1386,0.6432
518,1.1385,0.6443
519,1.1383,0.6360
520,1.1381,0.6291
521,1.1379,0.6354
522,1.1377,0.6456
523,1.1375,0.6369
524,1.1373,0.6378
525,1.1371,0.6384
526,1.1370,0.6405
527,1.1368,0.6309
528,1.1366,0.6330
529,1.1364,0.6359
530,1.1362,0.6341
531,1.1360,0.6331
532,1.1359,0.6417
533,1.1357,0.6360
534,1.1355,0.6345
535,1.1353,0.6404
536,1.1351,0.6440
537,1.1350,0.6401
538,1.1348,0.6404
539,1.1346,0.6351
540,1.1344,0.6368
541,1.1343,0.6458
542,1.1341,0.6292
543,1.1339,0.6368
544,1.1337,0.6267
545,1.1335,0.6360
546,1.1334,0.6363
